Video ID,Title,Upload Date,Video Type,Duration,Duration in s,View Count,Like Count,Comment Count
VJwoSfTOhyM,Water Bottle Flip 2 | Dude Perfect,2017-11-20,Long Form,4M58S,298,587216197,3159440,90269
cqylLiMzk54,Freeze Frame Football Battle | Dude Perfect,2017-11-07,Long Form,6M52S,412,103004931,1147615,30127
ygtvRzTLPNo,Baseball Trick Shots | Dude Perfect,2017-10-23,Long Form,6M10S,370,46083100,498236,24426
sOCQipbEqNg,Glow In The Dark Trick Shots | Dude Perfect,2017-10-16,Long Form,6M21S,381,30884077,558426,24944
RdNqmKrRmbU,Build A Boat Battle,2017-10-09,Long Form,7M33S,453,97038733,1028807,64695
XM23h-eJ08A,Soccer Trick Shots 2 | Dude Perfect,2017-09-25,Long Form,5M55S,355,45361510,677516,55108
LcZ2AuvxXNA,Nerf Bow Trick Shots | Dude Perfect,2017-09-11,Long Form,6M24S,384,72171428,956271,28016
8IQbF0IK-f4,Airplane Trick Shots | Dude Perfect,2017-08-28,Long Form,4M49S,289,259092021,5679221,80600
gA8Gru79DcE,Blitzball Trick Shots 3 | Dude Perfect,2017-08-14,Long Form,7M53S,473,73894579,941988,36808
6uhN97Cpz6I,Nerf Slip and Slide Battle | Dude Perfect,2017-07-31,Long Form,5M25S,325,53268599,1383064,25411
TvNTcB6c-V8,Card Throwing Trick Shots | Dude Perfect,2017-07-17,Long Form,6M47S,407,183237640,3110807,69787
ggR_SPwP6cw,Beach Stereotypes | Dude Perfect,2017-07-03,Long Form,7M15S,435,217731504,1901940,60577
3J6o7hcm8bE,Fidget Spinner Trick Shots | Dude Perfect,2017-06-19,Long Form,6M34S,394,183481547,2300903,88245
tsEoLVBk_Ts,Drew Brees Edition | Dude Perfect,2017-06-05,Long Form,6M59S,419,28436405,471275,38388
A2FsgKoGD04,Real Life Trick Shots | Dude Perfect,2017-05-25,Long Form,5M4S,304,253552171,3229692,93346
5_d-ON4ktkc,Giant Basketball Trick Shots | Dude Perfect,2017-05-15,Long Form,5M54S,354,31551987,483988,36123
HKuCPqUpp4s,Stunt Driving Battle | Dude Perfect,2017-05-01,Long Form,7M59S,479,66099873,1894153,35241
th2T6rygqNU,Giant Sumo Battle | Dude Perfect,2017-04-17,Long Form,6M57S,417,98493507,1813587,111784
UeG1ftTmLAg,Ping Pong Trick Shots 3 | Dude Perfect,2017-04-03,Long Form,7M17S,437,325230721,6438071,609698
nhL3vSVlvFo,Dude Perfect vs. Power Rangers,2017-03-20,Long Form,6M23S,383,44473283,476851,18610
evXDnRpgolc,Virtual Reality Battle | Dude Perfect,2017-03-06,Long Form,6M38S,398,52342508,522449,17149
ofyyJWHnEPM,Pool Trick Shots 2 |  Dude Perfect,2017-02-20,Long Form,6M14S,374,85525132,1134591,49353
SOk-KVq-O1I,World Record Edition 2 | Dude Perfect,2017-02-06,Long Form,8M53S,533,40090286,525193,26604
QWV3cEI-zoE,Epic Trick Shot Battle 3 | Dude Perfect,2017-01-30,Long Form,6M55S,415,62568430,689901,22385
kxgB2-ZpZeY,Dude Perfect Rewind 2016,2017-01-02,Long Form,7M10S,430,12038964,285535,19205
